"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","Day_effect","Dir"
"833","GO:0001816",0.0493526325829144,0.998893395509306,1,10,"cytokine production","BP","Day14_Primary_AvM","Downregulated"
"834","GO:0043565",0.0023542177083002,0.999585134147855,6,304,"sequence-specific DNA binding","MF","Day14_Primary_AvM","Downregulated"
"835","GO:0005507",0.000498877868837862,0.999966689724616,4,88,"copper ion binding","MF","Day14_Primary_AvM","Downregulated"
"836","GO:0017124",0.000807174480934331,0.999939212846168,4,68,"SH3 domain binding","MF","Day14_Primary_AvM","Downregulated"
"837","GO:0000981",0.0170996212490476,0.996896548118488,4,217,"DNA-binding transcription factor activity, RNA polymerase II-specific","MF","Day14_Primary_AvM","Downregulated"
"838","GO:0046982",0.0183210802129996,0.99660910503745,4,198,"protein heterodimerization activity","MF","Day14_Primary_AvM","Downregulated"
"839","GO:0016716",4.1370543904335e-05,0.999999420139498,3,20,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, another compound as one donor, and incorporation of one atom of oxygen","MF","Day14_Primary_AvM","Downregulated"
"840","GO:0042562",0.000278945841870175,0.999992340108156,3,25,"hormone binding","MF","Day14_Primary_AvM","Downregulated"
"841","GO:0051087",0.00376288249195701,0.999730641440664,3,65,"chaperone binding","MF","Day14_Primary_AvM","Downregulated"
"842","GO:0008144",0.00513543101562844,0.999588343872985,3,70,"drug binding","MF","Day14_Primary_AvM","Downregulated"
"843","GO:0001228",0.0473199556110944,0.991185363054485,3,152,"DNA-binding transcription activator activity, RNA polymerase II-specific","MF","Day14_Primary_AvM","Downregulated"
"844","GO:0035258",0.000131547419583938,0.999999711615001,2,3,"steroid hormone receptor binding","MF","Day14_Primary_AvM","Downregulated"
"845","GO:0140318",0.000300577968418026,0.99999836061132,2,5,"protein transporter activity","MF","Day14_Primary_AvM","Downregulated"
"846","GO:0050897",0.00035488477393553,0.999997895277352,2,5,"cobalt ion binding","MF","Day14_Primary_AvM","Downregulated"
"847","GO:0008271",0.000732141485021461,0.999992142434957,2,10,"secondary active sulfate transmembrane transporter activity","MF","Day14_Primary_AvM","Downregulated"
"848","GO:0031994",0.000859149108564094,0.999990845474809,2,7,"insulin-like growth factor I binding","MF","Day14_Primary_AvM","Downregulated"
"849","GO:0030492",0.00177056231649145,0.999971704545044,2,8,"hemoglobin binding","MF","Day14_Primary_AvM","Downregulated"
"850","GO:0050750",0.00268025801441547,0.999940890659455,2,15,"low-density lipoprotein particle receptor binding","MF","Day14_Primary_AvM","Downregulated"
"851","GO:0042813",0.00857869021893296,0.999641131027913,2,24,"Wnt-activated receptor activity","MF","Day14_Primary_AvM","Downregulated"
"852","GO:0060090",0.0140272723734301,0.999221705613447,2,40,"molecular adaptor activity","MF","Day14_Primary_AvM","Downregulated"
"853","GO:0017147",0.0140682526834974,0.999225704114717,2,32,"Wnt-protein binding","MF","Day14_Primary_AvM","Downregulated"
"854","GO:0030507",0.0459663269768693,0.995134385774287,2,60,"spectrin binding","MF","Day14_Primary_AvM","Downregulated"
"855","GO:0010348",0.00353105266376863,1,1,1,"lithium:proton antiporter activity","MF","Day14_Primary_AvM","Downregulated"
"856","GO:0004372",0.00640639646515447,1,1,1,"glycine hydroxymethyltransferase activity","MF","Day14_Primary_AvM","Downregulated"
"857","GO:0031545",0.00903307104212728,0.999979690971699,1,2,"peptidyl-proline 4-dioxygenase activity","MF","Day14_Primary_AvM","Downregulated"
"858","GO:0017176",0.00969397680292712,0.999968820459545,1,3,"phosphatidylinositol N-acetylglucosaminyltransferase activity","MF","Day14_Primary_AvM","Downregulated"
"859","GO:0015377",0.010685779420518,0.999971555684075,1,2,"cation:chloride symporter activity","MF","Day14_Primary_AvM","Downregulated"
"860","GO:0008732",0.0109988605443172,0.99996985969587,1,2,"L-allo-threonine aldolase activity","MF","Day14_Primary_AvM","Downregulated"
"861","GO:0032029",0.0123966657756902,1,1,1,"myosin tail binding","MF","Day14_Primary_AvM","Downregulated"
"862","GO:0005368",0.0129579056506975,0.999944207442108,1,3,"taurine transmembrane transporter activity","MF","Day14_Primary_AvM","Downregulated"
"863","GO:0004345",0.0138234130174552,0.999952323160647,1,2,"glucose-6-phosphate dehydrogenase activity","MF","Day14_Primary_AvM","Downregulated"
"864","GO:0042608",0.0145091383595648,1,1,1,"T cell receptor binding","MF","Day14_Primary_AvM","Downregulated"
"865","GO:0070905",0.0155459716670336,0.999919600813116,1,3,"serine binding","MF","Day14_Primary_AvM","Downregulated"
"866","GO:0015368",0.0171254390637168,0.999902363856521,1,3,"calcium:cation antiporter activity","MF","Day14_Primary_AvM","Downregulated"
"867","GO:0030977",0.0182974075867265,0.999874609273607,1,4,"taurine binding","MF","Day14_Primary_AvM","Downregulated"
"868","GO:0044548",0.0219769443151909,0.999838853759753,1,3,"S100 protein binding","MF","Day14_Primary_AvM","Downregulated"
"869","GO:0030171",0.0221659692805911,0.999803464254927,1,5,"voltage-gated proton channel activity","MF","Day14_Primary_AvM","Downregulated"
"870","GO:0016888",0.0248114989501811,0.999717811335578,1,12,"endodeoxyribonuclease activity, producing 5'-phosphomonoesters","MF","Day14_Primary_AvM","Downregulated"
"871","GO:0099580",0.0248429321781577,0.999768204156764,1,4,"ion antiporter activity involved in regulation of postsynaptic membrane potential","MF","Day14_Primary_AvM","Downregulated"
"872","GO:1905060",0.0248429321781577,0.999768204156764,1,4,"calcium:cation antiporter activity involved in regulation of postsynaptic cytosolic calcium ion concentration","MF","Day14_Primary_AvM","Downregulated"
"873","GO:0005369",0.0262073804743028,0.999724807934267,1,5,"taurine:sodium symporter activity","MF","Day14_Primary_AvM","Downregulated"
"874","GO:0019531",0.0290442709441914,0.999637644924781,1,7,"oxalate transmembrane transporter activity","MF","Day14_Primary_AvM","Downregulated"
"875","GO:0031402",0.032916860930407,0.99954669287263,1,6,"sodium ion binding","MF","Day14_Primary_AvM","Downregulated"
"876","GO:0001716",0.0333345657008362,0.999493204867409,1,11,"L-amino-acid oxidase activity","MF","Day14_Primary_AvM","Downregulated"
"877","GO:0015106",0.0348099279110708,0.999478320385595,1,7,"bicarbonate transmembrane transporter activity","MF","Day14_Primary_AvM","Downregulated"
"878","GO:0015116",0.0380921466971048,0.999351596632405,1,9,"sulfate transmembrane transporter activity","MF","Day14_Primary_AvM","Downregulated"
"879","GO:0008510",0.0391400016668951,0.999421087841044,1,4,"sodium:bicarbonate symporter activity","MF","Day14_Primary_AvM","Downregulated"
"880","GO:0043425",0.0393062333915152,0.999278833179732,1,14,"bHLH transcription factor binding","MF","Day14_Primary_AvM","Downregulated"
"881","GO:0005536",0.0405762952486713,0.999289554433731,1,7,"glucose binding","MF","Day14_Primary_AvM","Downregulated"
"882","GO:0004656",0.040849979074636,0.999253520102275,1,9,"procollagen-proline 4-dioxygenase activity","MF","Day14_Primary_AvM","Downregulated"
"883","GO:0005432",0.0435229028480036,0.999204118775026,1,6,"calcium:sodium antiporter activity","MF","Day14_Primary_AvM","Downregulated"
"884","GO:0000293",0.0444143042252807,0.9991163584611,1,9,"ferric-chelate reductase activity","MF","Day14_Primary_AvM","Downregulated"
"885","GO:0016805",0.0456766482766087,0.999044011615836,1,11,"dipeptidase activity","MF","Day14_Primary_AvM","Downregulated"
"886","GO:0005095",0.0471714070945107,0.999002184858596,1,9,"GTPase inhibitor activity","MF","Day14_Primary_AvM","Downregulated"
"887","GO:0102148",0.0476545557272717,0.998958645521668,1,11,"N-acetyl-beta-D-galactosaminidase activity","MF","Day14_Primary_AvM","Downregulated"
"888","GO:0042089",0.0207710970721697,0.999827520000215,1,5,NA,NA,"Day14_Primary_AvM","Downregulated"
"889","GO:0050663",0.0284033903875494,0.999730039198858,1,3,NA,NA,"Day14_Primary_AvM","Downregulated"
"890","GO:0007155",0.000382441939520949,0.999876045144593,16,458,"cell adhesion","BP","Day14_Primary_AvM","Upregulated"
"891","GO:0006508",0.00845899211605149,0.997767705898435,7,173,"proteolysis","BP","Day14_Primary_AvM","Upregulated"
"892","GO:0042493",0.010565460091832,0.99744475648835,6,152,"response to drug","BP","Day14_Primary_AvM","Upregulated"
"893","GO:0035987",1.90096513198486e-06,0.999999951270273,5,17,"endodermal cell differentiation","BP","Day14_Primary_AvM","Upregulated"
"894","GO:0003429",3.14977407531526e-05,0.999998404576869,5,28,"growth plate cartilage chondrocyte morphogenesis","BP","Day14_Primary_AvM","Upregulated"
"895","GO:0030198",0.0109266710397077,0.997773568497024,5,104,"extracellular matrix organization","BP","Day14_Primary_AvM","Upregulated"
"896","GO:0007157",0.0230588226426473,0.994320335278737,5,117,"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","BP","Day14_Primary_AvM","Upregulated"
"897","GO:0042730",0.00033272273334522,0.99998137419201,4,24,"fibrinolysis","BP","Day14_Primary_AvM","Upregulated"
"898","GO:0045599",0.00167600336907104,0.999846435398006,4,48,"negative regulation of fat cell differentiation","BP","Day14_Primary_AvM","Upregulated"
"899","GO:0007160",0.00813402255280726,0.998831265183507,4,57,"cell-matrix adhesion","BP","Day14_Primary_AvM","Upregulated"
"900","GO:0031639",0.000229263657198015,0.999995085348668,3,9,"plasminogen activation","BP","Day14_Primary_AvM","Upregulated"
"901","GO:0044245",0.000308425289936236,0.999992421790745,3,10,"polysaccharide digestion","BP","Day14_Primary_AvM","Upregulated"
"902","GO:0015918",0.000312198489794182,0.999992087809387,3,11,"sterol transport","BP","Day14_Primary_AvM","Upregulated"
"903","GO:0051919",0.00032555430249965,0.999991850772949,3,10,"positive regulation of fibrinolysis","BP","Day14_Primary_AvM","Upregulated"
"904","GO:0032367",0.000934656825116186,0.99996304807621,3,15,"intracellular cholesterol transport","BP","Day14_Primary_AvM","Upregulated"
"905","GO:0033344",0.00122499548110486,0.999946220124187,3,16,"cholesterol efflux","BP","Day14_Primary_AvM","Upregulated"
"906","GO:0071638",0.00124775337159183,0.999941476222975,3,27,"negative regulation of monocyte chemotactic protein-1 production","BP","Day14_Primary_AvM","Upregulated"
"907","GO:0006589",0.00229904261251282,0.999870264452132,3,20,"octopamine biosynthetic process","BP","Day14_Primary_AvM","Upregulated"
"908","GO:0042421",0.00304506316979725,0.999809148273277,3,21,"norepinephrine biosynthetic process","BP","Day14_Primary_AvM","Upregulated"
"909","GO:0000272",0.00394766302966492,0.999724960673274,3,24,"polysaccharide catabolic process","BP","Day14_Primary_AvM","Upregulated"
"910","GO:0042420",0.00450387274598498,0.999667715868645,3,27,"dopamine catabolic process","BP","Day14_Primary_AvM","Upregulated"
"911","GO:0006032",0.00489846649317551,0.999629956373646,3,25,"chitin catabolic process","BP","Day14_Primary_AvM","Upregulated"
"912","GO:1901223",0.00544644828686106,0.999562031628016,3,35,"negative regulation of NIK/NF-kappaB signaling","BP","Day14_Primary_AvM","Upregulated"
"913","GO:0060122",0.00569886724932899,0.999543886914433,3,26,"inner ear receptor cell stereocilium organization","BP","Day14_Primary_AvM","Upregulated"
"914","GO:0031638",0.00647549093984895,0.999455599766478,3,27,"zymogen activation","BP","Day14_Primary_AvM","Upregulated"
"915","GO:0072675",0.00648762194121131,0.999454210646538,3,27,"osteoclast fusion","BP","Day14_Primary_AvM","Upregulated"
"916","GO:0048147",0.00791226965163342,0.999264731943947,3,42,"negative regulation of fibroblast proliferation","BP","Day14_Primary_AvM","Upregulated"
"917","GO:0061045",0.00882181495546268,0.999163640104454,3,30,"negative regulation of wound healing","BP","Day14_Primary_AvM","Upregulated"
"918","GO:0045616",0.00906325986826651,0.999130285594959,3,31,"regulation of keratinocyte differentiation","BP","Day14_Primary_AvM","Upregulated"
"919","GO:0043434",0.00941840680274899,0.999074912927255,3,36,"response to peptide hormone","BP","Day14_Primary_AvM","Upregulated"
"920","GO:0070373",0.0208744290557302,0.997193335062568,3,55,"negative regulation of ERK1 and ERK2 cascade","BP","Day14_Primary_AvM","Upregulated"
"921","GO:0007009",0.0213266932760011,0.99713157557462,3,45,"plasma membrane organization","BP","Day14_Primary_AvM","Upregulated"
"922","GO:0051603",0.0215860411420611,0.997092372435179,3,42,"proteolysis involved in cellular protein catabolic process","BP","Day14_Primary_AvM","Upregulated"
"923","GO:0002576",0.0280678793435388,0.995801805519084,3,47,"platelet degranulation","BP","Day14_Primary_AvM","Upregulated"
"924","GO:0001942",0.0286943840341705,0.995671643295998,3,47,"hair follicle development","BP","Day14_Primary_AvM","Upregulated"
"925","GO:0010839",0.0326191008248739,0.994822381633331,3,49,"negative regulation of keratinocyte proliferation","BP","Day14_Primary_AvM","Upregulated"
"926","GO:0022008",0.033684802721583,0.994557420108242,3,57,"neurogenesis","BP","Day14_Primary_AvM","Upregulated"
"927","GO:0007596",0.0356818845356116,0.994104710470824,3,57,"blood coagulation","BP","Day14_Primary_AvM","Upregulated"
"928","GO:0030512",0.0450407940842755,0.991817243028861,3,65,"negative regulation of transforming growth factor beta receptor signaling pathway","BP","Day14_Primary_AvM","Upregulated"
"929","GO:0002542",0.000572387453425126,0.999997340159805,2,3,"Factor XII activation","BP","Day14_Primary_AvM","Upregulated"
"930","GO:0051385",0.000635624164209062,0.999996885047172,2,3,"response to mineralocorticoid","BP","Day14_Primary_AvM","Upregulated"
"931","GO:1902307",0.00119403202191995,0.999988621871059,2,4,"positive regulation of sodium ion transmembrane transport","BP","Day14_Primary_AvM","Upregulated"
"932","GO:0060074",0.00173251922230589,0.999976842877308,2,5,"synapse maturation","BP","Day14_Primary_AvM","Upregulated"
"933","GO:0007597",0.00178493815910737,0.99997577656587,2,5,"blood coagulation, intrinsic pathway","BP","Day14_Primary_AvM","Upregulated"
"934","GO:0001561",0.00198999829839126,0.999971451409442,2,5,"fatty acid alpha-oxidation","BP","Day14_Primary_AvM","Upregulated"
"935","GO:0030245",0.00297022722759362,0.999943120103614,2,6,"cellulose catabolic process","BP","Day14_Primary_AvM","Upregulated"
"936","GO:0010642",0.00655146341664254,0.99977916014094,2,11,"negative regulation of platelet-derived growth factor receptor signaling pathway","BP","Day14_Primary_AvM","Upregulated"
"937","GO:0006825",0.00685144624613982,0.999767612682043,2,10,"copper ion transport","BP","Day14_Primary_AvM","Upregulated"
"938","GO:0070165",0.00774483305823999,0.999695617324671,2,19,"positive regulation of adiponectin secretion","BP","Day14_Primary_AvM","Upregulated"
"939","GO:0070206",0.00948010049506139,0.999584404751591,2,20,"protein trimerization","BP","Day14_Primary_AvM","Upregulated"
"940","GO:0072307",0.0100797132556522,0.999582089626444,2,10,"regulation of metanephric nephron tubule epithelial cell differentiation","BP","Day14_Primary_AvM","Upregulated"
"941","GO:0042026",0.012294998843843,0.999410206918428,2,13,"protein refolding","BP","Day14_Primary_AvM","Upregulated"
"942","GO:0022617",0.0128755894747556,0.999367233290139,2,13,"extracellular matrix disassembly","BP","Day14_Primary_AvM","Upregulated"
"943","GO:0000463",0.0129489430647606,0.999361729006287,2,13,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP","Day14_Primary_AvM","Upregulated"
"944","GO:0070633",0.0139060688750156,0.999288396379795,2,13,"transepithelial transport","BP","Day14_Primary_AvM","Upregulated"
"945","GO:0046718",0.0140145899396182,0.999261878366086,2,16,"viral entry into host cell","BP","Day14_Primary_AvM","Upregulated"
"946","GO:0072137",0.0141274074844731,0.999279242326262,2,12,"condensed mesenchymal cell proliferation","BP","Day14_Primary_AvM","Upregulated"
"947","GO:0043931",0.016312248084716,0.99909205976849,2,13,"ossification involved in bone maturation","BP","Day14_Primary_AvM","Upregulated"
"948","GO:0035356",0.0164214487877571,0.99902743237533,2,24,"cellular triglyceride homeostasis","BP","Day14_Primary_AvM","Upregulated"
"949","GO:1901998",0.0250001437376552,0.998181878067032,2,19,"toxin transport","BP","Day14_Primary_AvM","Upregulated"
"950","GO:0070542",0.026427037887458,0.998004292171903,2,21,"response to fatty acid","BP","Day14_Primary_AvM","Upregulated"
"951","GO:0010765",0.0280363493600926,0.997814653798088,2,21,"positive regulation of sodium ion transport","BP","Day14_Primary_AvM","Upregulated"
"952","GO:0042246",0.033149437265226,0.997125582383196,2,27,"tissue regeneration","BP","Day14_Primary_AvM","Upregulated"
"953","GO:0035329",0.0359785579234778,0.996804123901751,2,20,"hippo signaling","BP","Day14_Primary_AvM","Upregulated"
"954","GO:0048662",0.0363261561253599,0.996705466178689,2,25,"negative regulation of smooth muscle cell proliferation","BP","Day14_Primary_AvM","Upregulated"
"955","GO:0048565",0.0383299163432739,0.996404819299314,2,27,"digestive tract development","BP","Day14_Primary_AvM","Upregulated"
"956","GO:0006625",0.0440627299352627,0.99557258779346,2,24,"protein targeting to peroxisome","BP","Day14_Primary_AvM","Upregulated"
"957","GO:0045721",0.0450970078506053,0.995325373219518,2,34,"negative regulation of gluconeogenesis","BP","Day14_Primary_AvM","Upregulated"
"958","GO:0002062",0.0490098978275577,0.994754322925718,2,26,"chondrocyte differentiation","BP","Day14_Primary_AvM","Upregulated"
"959","GO:0032365",0.00627037057862991,1,1,1,"intracellular lipid transport","BP","Day14_Primary_AvM","Upregulated"
"960","GO:0071073",0.00627037057862991,1,1,1,"positive regulation of phospholipid biosynthetic process","BP","Day14_Primary_AvM","Upregulated"
"961","GO:0140214",0.00627037057862991,1,1,1,"positive regulation of long-chain fatty acid import into cell","BP","Day14_Primary_AvM","Upregulated"
"962","GO:2001245",0.00627037057862991,1,1,1,"regulation of phosphatidylcholine biosynthetic process","BP","Day14_Primary_AvM","Upregulated"
"963","GO:0000453",0.00716719024360059,1,1,1,"enzyme-directed rRNA 2'-O-methylation","BP","Day14_Primary_AvM","Upregulated"
"964","GO:0019518",0.00984541870256449,1,1,1,"L-threonine catabolic process to glycine","BP","Day14_Primary_AvM","Upregulated"
"965","GO:0036090",0.0143163352277877,1,1,1,"cleavage furrow ingression","BP","Day14_Primary_AvM","Upregulated"
"966","GO:0006185",0.0146015944763463,1,1,1,"dGDP biosynthetic process","BP","Day14_Primary_AvM","Upregulated"
"967","GO:0046037",0.0146015944763463,1,1,1,"GMP metabolic process","BP","Day14_Primary_AvM","Upregulated"
"968","GO:0046054",0.0146015944763463,1,1,1,"dGMP metabolic process","BP","Day14_Primary_AvM","Upregulated"
"969","GO:0046711",0.0146015944763463,1,1,1,"GDP biosynthetic process","BP","Day14_Primary_AvM","Upregulated"
"970","GO:0006539",0.0146103826874715,1,1,1,"glutamate catabolic process via 2-oxoglutarate","BP","Day14_Primary_AvM","Upregulated"
"971","GO:0060242",0.0146115217501986,1,1,1,"contact inhibition","BP","Day14_Primary_AvM","Upregulated"
"972","GO:2001025",0.0146115313739549,1,1,1,"positive regulation of response to drug","BP","Day14_Primary_AvM","Upregulated"
"973","GO:1903707",0.0146115755657664,1,1,1,"negative regulation of hemopoiesis","BP","Day14_Primary_AvM","Upregulated"
"974","GO:0035441",0.0146115825434667,1,1,1,"cell migration involved in vasculogenesis","BP","Day14_Primary_AvM","Upregulated"
"975","GO:0060977",0.0146115825434667,1,1,1,"coronary vasculature morphogenesis","BP","Day14_Primary_AvM","Upregulated"
"976","GO:1902850",0.0146115825434667,1,1,1,"microtubule cytoskeleton organization involved in mitosis","BP","Day14_Primary_AvM","Upregulated"
"977","GO:1905634",0.0146115825434667,1,1,1,"regulation of protein localization to chromatin","BP","Day14_Primary_AvM","Upregulated"
"978","GO:0035811",0.01461403750726,1,1,1,"negative regulation of urine volume","BP","Day14_Primary_AvM","Upregulated"
"979","GO:0036359",0.01461403750726,1,1,1,"renal potassium excretion","BP","Day14_Primary_AvM","Upregulated"
"980","GO:0010157",0.0146167413994413,1,1,1,"response to chlorate","BP","Day14_Primary_AvM","Upregulated"
"981","GO:0097010",0.0146215744050023,1,1,1,"eukaryotic translation initiation factor 4F complex assembly","BP","Day14_Primary_AvM","Upregulated"
"982","GO:0016320",0.0146220760344312,1,1,1,"endoplasmic reticulum membrane fusion","BP","Day14_Primary_AvM","Upregulated"
"983","GO:0090168",0.0146220760344312,1,1,1,"Golgi reassembly","BP","Day14_Primary_AvM","Upregulated"
"984","GO:0140212",0.0147352711740916,1,1,1,"regulation of long-chain fatty acid import into cell","BP","Day14_Primary_AvM","Upregulated"
"985","GO:0031247",0.0147807185038063,1,1,1,"actin rod assembly","BP","Day14_Primary_AvM","Upregulated"
"986","GO:0060319",0.0149352617196138,1,1,1,"primitive erythrocyte differentiation","BP","Day14_Primary_AvM","Upregulated"
"987","GO:0016071",0.0161762415079801,0.9999342560357,1,2,"mRNA metabolic process","BP","Day14_Primary_AvM","Upregulated"
"988","GO:0010640",0.0168869592473932,0.999928326218211,1,2,"regulation of platelet-derived growth factor receptor signaling pathway","BP","Day14_Primary_AvM","Upregulated"
"989","GO:0035998",0.0232786636952895,0.999818048340672,1,3,"7,8-dihydroneopterin 3'-triphosphate biosynthetic process","BP","Day14_Primary_AvM","Upregulated"
"990","GO:0051045",0.027105435997044,0.999752880239605,1,3,"negative regulation of membrane protein ectodomain proteolysis","BP","Day14_Primary_AvM","Upregulated"
"991","GO:1903232",0.0281091936381398,0.999800271132747,1,2,"melanosome assembly","BP","Day14_Primary_AvM","Upregulated"
"992","GO:0046060",0.0282875793875699,0.999797709570584,1,2,"dATP metabolic process","BP","Day14_Primary_AvM","Upregulated"
"993","GO:0039532",0.0286071662871303,0.999793078992474,1,2,"negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway","BP","Day14_Primary_AvM","Upregulated"
"994","GO:0006432",0.0289548399855719,0.999787981063075,1,2,"phenylalanyl-tRNA aminoacylation","BP","Day14_Primary_AvM","Upregulated"
"995","GO:1905461",0.0289959198334092,0.999787374551435,1,2,"positive regulation of vascular associated smooth muscle cell apoptotic process","BP","Day14_Primary_AvM","Upregulated"
"996","GO:0006585",0.0290013338657256,0.999787294551938,1,2,"dopamine biosynthetic process from tyrosine","BP","Day14_Primary_AvM","Upregulated"
"997","GO:0048332",0.0290104223208406,0.999787160223645,1,2,"mesoderm morphogenesis","BP","Day14_Primary_AvM","Upregulated"
"998","GO:0010510",0.0290192878489852,0.999787029148773,1,2,"regulation of acetyl-CoA biosynthetic process from pyruvate","BP","Day14_Primary_AvM","Upregulated"
"999","GO:0006424",0.0291645874894973,0.999784875090189,1,2,"glutamyl-tRNA aminoacylation","BP","Day14_Primary_AvM","Upregulated"
"1000","GO:0034728",0.0291896319272571,0.999784502696381,1,2,"nucleosome organization","BP","Day14_Primary_AvM","Upregulated"
"1001","GO:0003413",0.0301140216152458,0.999770528858938,1,2,"chondrocyte differentiation involved in endochondral bone morphogenesis","BP","Day14_Primary_AvM","Upregulated"
"1002","GO:0009253",0.0318849312328971,0.999657302202041,1,3,"peptidoglycan catabolic process","BP","Day14_Primary_AvM","Upregulated"
"1003","GO:0032827",0.0318849312328971,0.999657302202041,1,3,"negative regulation of natural killer cell differentiation involved in immune response","BP","Day14_Primary_AvM","Upregulated"
"1004","GO:0051714",0.0318849312328971,0.999657302202041,1,3,"positive regulation of cytolysis in other organism","BP","Day14_Primary_AvM","Upregulated"
"1005","GO:0006433",0.0320444393647511,0.999653839652617,1,3,"prolyl-tRNA aminoacylation","BP","Day14_Primary_AvM","Upregulated"
"1006","GO:0051046",0.0328962915516401,0.999635048825347,1,3,"regulation of secretion","BP","Day14_Primary_AvM","Upregulated"
"1007","GO:2000010",0.0335321088056543,0.999573686550889,1,4,"positive regulation of protein localization to cell surface","BP","Day14_Primary_AvM","Upregulated"
"1008","GO:0010944",0.0339281959458309,0.999611610765452,1,3,"negative regulation of transcription by competitive promoter binding","BP","Day14_Primary_AvM","Upregulated"
"1009","GO:0055091",0.0351052453196644,0.999583971164159,1,3,"phospholipid homeostasis","BP","Day14_Primary_AvM","Upregulated"
"1010","GO:1902037",0.0353451565896783,0.999578219108545,1,3,"negative regulation of hematopoietic stem cell differentiation","BP","Day14_Primary_AvM","Upregulated"
"1011","GO:0090240",0.0353653130238091,0.999577734015187,1,3,"positive regulation of histone H4 acetylation","BP","Day14_Primary_AvM","Upregulated"
"1012","GO:0046320",0.035392318657249,0.999577083641995,1,3,"regulation of fatty acid oxidation","BP","Day14_Primary_AvM","Upregulated"
"1013","GO:0060669",0.0354082234202378,0.999576700371671,1,3,"embryonic placenta morphogenesis","BP","Day14_Primary_AvM","Upregulated"
"1014","GO:0010452",0.0361005058077442,0.999559846863862,1,3,"histone H3-K36 methylation","BP","Day14_Primary_AvM","Upregulated"
"1015","GO:0046654",0.0375479128092963,0.999464540304351,1,4,"tetrahydrofolate biosynthetic process","BP","Day14_Primary_AvM","Upregulated"
"1016","GO:0018023",0.0378178550409194,0.999516593263193,1,3,"peptidyl-lysine trimethylation","BP","Day14_Primary_AvM","Upregulated"
"1017","GO:0033629",0.038262965639132,0.999407085872938,1,5,"negative regulation of cell adhesion mediated by integrin","BP","Day14_Primary_AvM","Upregulated"
"1018","GO:0006556",0.0399348465505175,0.999460433774892,1,3,"S-adenosylmethionine biosynthetic process","BP","Day14_Primary_AvM","Upregulated"
"1019","GO:0031640",0.0401459640626164,0.999387192613598,1,4,"killing of cells of other organism","BP","Day14_Primary_AvM","Upregulated"
"1020","GO:0090382",0.0415855700919172,0.999414461573151,1,3,"phagosome maturation","BP","Day14_Primary_AvM","Upregulated"
"1021","GO:0033622",0.0422533808788777,0.99939531892784,1,3,"integrin activation","BP","Day14_Primary_AvM","Upregulated"
"1022","GO:0035282",0.0422858549790866,0.99939438006205,1,3,"segmentation","BP","Day14_Primary_AvM","Upregulated"
"1023","GO:0006683",0.0423363730042567,0.999392918048439,1,3,"galactosylceramide catabolic process","BP","Day14_Primary_AvM","Upregulated"
"1024","GO:0052548",0.0424201727770797,0.999390488883752,1,3,"regulation of endopeptidase activity","BP","Day14_Primary_AvM","Upregulated"
"1025","GO:1990748",0.0425001289974066,0.999388166524685,1,3,"cellular detoxification","BP","Day14_Primary_AvM","Upregulated"
"1026","GO:0019673",0.0426072439792959,0.999385048272562,1,3,"GDP-mannose metabolic process","BP","Day14_Primary_AvM","Upregulated"
"1027","GO:0046939",0.0426742987010909,0.999383092111895,1,3,"nucleotide phosphorylation","BP","Day14_Primary_AvM","Upregulated"
"1028","GO:0006482",0.0431015086064003,0.999370554899984,1,3,"protein demethylation","BP","Day14_Primary_AvM","Upregulated"
"1029","GO:0006163",0.0431502633901325,0.999369115929571,1,3,"purine nucleotide metabolic process","BP","Day14_Primary_AvM","Upregulated"
"1030","GO:0048057",0.0433551082822909,0.999363051734747,1,3,"R3/R4 development","BP","Day14_Primary_AvM","Upregulated"
"1031","GO:0016045",0.0461562134419748,0.999187868884168,1,4,"detection of bacterium","BP","Day14_Primary_AvM","Upregulated"
"1032","GO:0009756",0.0476684791346721,0.999133212979671,1,4,"carbohydrate mediated signaling","BP","Day14_Primary_AvM","Upregulated"
"1033","GO:0043618",0.0480085044062673,0.999120673702852,1,4,"regulation of transcription from RNA polymerase II promoter in response to stress","BP","Day14_Primary_AvM","Upregulated"
"1034","GO:0008270",0.036240846636215,0.981423965910757,15,731,"zinc ion binding","MF","Day14_Primary_AvM","Upregulated"
"1035","GO:0004252",2.26830398109192e-06,0.999999732013944,10,108,"serine-type endopeptidase activity","MF","Day14_Primary_AvM","Upregulated"
"1036","GO:0004867",5.99650192585792e-06,0.999999432490763,8,72,"serine-type endopeptidase inhibitor activity","MF","Day14_Primary_AvM","Upregulated"
"1037","GO:0030246",0.0100093609412315,0.996972382345014,8,233,"carbohydrate binding","MF","Day14_Primary_AvM","Upregulated"
"1038","GO:0005507",0.000109832024201435,0.999986602167663,7,88,"copper ion binding","MF","Day14_Primary_AvM","Upregulated"
"1039","GO:0008289",0.000251922745544282,0.999964725608708,7,92,"lipid binding","MF","Day14_Primary_AvM","Upregulated"
