"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","Day_moduleColor"
"234","GO:0045862",0.0385167079338041,0.992787345321272,4,11,"positive regulation of proteolysis","BP","Day0_midnightblue"
"235","GO:0032691",0.040187212691795,0.991397051330213,4,19,"negative regulation of interleukin-1 beta production","BP","Day0_midnightblue"
"236","GO:0010225",0.0423475909002222,0.991418727156196,4,13,"response to UV-C","BP","Day0_midnightblue"
"237","GO:0042102",0.042852513915456,0.991687623393255,4,11,"positive regulation of T cell proliferation","BP","Day0_midnightblue"
"238","GO:0071276",0.0436429208200179,0.991254969379774,4,12,"cellular response to cadmium ion","BP","Day0_midnightblue"
"239","GO:0021772",0.0437631844097459,0.991736538663309,4,10,"olfactory bulb development","BP","Day0_midnightblue"
"240","GO:0006611",0.0448932543600507,0.991450341448664,4,10,"protein export from nucleus","BP","Day0_midnightblue"
"241","GO:0048593",0.0489549190982118,0.989260115313111,4,15,"camera-type eye morphogenesis","BP","Day0_midnightblue"
"242","GO:0070836",0.0494443126247494,0.988353950651614,4,24,"caveola assembly","BP","Day0_midnightblue"
"243","GO:0010862",0.0497644212671635,0.989178982161447,4,14,"positive regulation of pathway-restricted SMAD protein phosphorylation","BP","Day0_midnightblue"
"244","GO:0045651",0.00250053062141419,1,3,3,"positive regulation of macrophage differentiation","BP","Day0_midnightblue"
"245","GO:0007290",0.00259994076512411,0.999893619471338,3,6,"spermatid nucleus elongation","BP","Day0_midnightblue"
"246","GO:0098909",0.00294745403395112,0.999893342501249,3,5,"regulation of cardiac muscle cell action potential involved in regulation of contraction","BP","Day0_midnightblue"
"247","GO:0060378",0.00340986116056871,0.999910645353791,3,4,"regulation of brood size","BP","Day0_midnightblue"
"248","GO:0060397",0.00368287252552561,1,3,3,"growth hormone receptor signaling pathway via JAK-STAT","BP","Day0_midnightblue"
"249","GO:0090472",0.00398481005905907,1,3,3,"dibasic protein processing","BP","Day0_midnightblue"
"250","GO:1901380",0.007052402483118,0.999584489256819,3,6,"negative regulation of potassium ion transmembrane transport","BP","Day0_midnightblue"
"251","GO:0060762",0.00714197467893156,0.999577231581187,3,6,"regulation of branching involved in mammary gland duct morphogenesis","BP","Day0_midnightblue"
"252","GO:0034773",0.00841309758167956,0.99969030653303,3,4,"histone H4-K20 trimethylation","BP","Day0_midnightblue"
"253","GO:2001288",0.0084937240753496,0.99946359112924,3,6,"positive regulation of caveolin-mediated endocytosis","BP","Day0_midnightblue"
"254","GO:1901017",0.00898356273642937,0.999420591028396,3,6,"negative regulation of potassium ion transmembrane transporter activity","BP","Day0_midnightblue"
"255","GO:1904158",0.00910938981316492,0.999654246148024,3,4,"axonemal central apparatus assembly","BP","Day0_midnightblue"
"256","GO:0033333",0.00970016507697506,0.99921284139026,3,9,"fin development","BP","Day0_midnightblue"
"257","GO:0042088",0.0101320064365599,0.999599260500263,3,4,"T-helper 1 type immune response","BP","Day0_midnightblue"
"258","GO:0034344",0.0105323941928888,0.9995771005457,3,4,"regulation of type III interferon production","BP","Day0_midnightblue"
"259","GO:0006382",0.0110304131544213,0.999549057371178,3,4,"adenosine to inosine editing","BP","Day0_midnightblue"
"260","GO:0033077",0.0114453376918809,0.999191068771597,3,6,"T cell differentiation in thymus","BP","Day0_midnightblue"
"261","GO:0090279",0.0134853632090672,0.99888530965486,3,7,"regulation of calcium ion import","BP","Day0_midnightblue"
"262","GO:0001553",0.013491623642407,0.999403046879781,3,4,"luteinization","BP","Day0_midnightblue"
"263","GO:0002467",0.0141042529940225,0.999082794037323,3,5,"germinal center formation","BP","Day0_midnightblue"
"264","GO:0019236",0.0161668827454991,0.998695516365919,3,6,"response to pheromone","BP","Day0_midnightblue"
"265","GO:0035166",0.0182235673405516,0.998062897323076,3,10,"post-embryonic hemopoiesis","BP","Day0_midnightblue"
"266","GO:1902042",0.0192059502332936,0.998342853118206,3,6,"negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","BP","Day0_midnightblue"
"267","GO:0015949",0.0192813567540647,0.998582504382116,3,5,"nucleobase-containing small molecule interconversion","BP","Day0_midnightblue"
"268","GO:0060425",0.0210310603604733,0.998119584715541,3,6,"lung morphogenesis","BP","Day0_midnightblue"
"269","GO:0007259",0.021355376850961,0.997761151448444,3,8,"receptor signaling pathway via JAK-STAT","BP","Day0_midnightblue"
"270","GO:0034243",0.0218057549937893,0.997516852173156,3,10,"regulation of transcription elongation from RNA polymerase II promoter","BP","Day0_midnightblue"
"271","GO:2000650",0.0220663571008504,0.998288255630299,3,5,"negative regulation of sodium ion transmembrane transporter activity","BP","Day0_midnightblue"
"272","GO:1905517",0.0223055635027223,0.997437620497363,3,10,"macrophage migration","BP","Day0_midnightblue"
"273","GO:0042692",0.0226332547731693,0.997916873027484,3,6,"muscle cell differentiation","BP","Day0_midnightblue"
"274","GO:0048246",0.0227334207609728,0.997369224363917,3,10,"macrophage chemotaxis","BP","Day0_midnightblue"
"275","GO:0006111",0.0235706911902252,0.998122572586841,3,5,"regulation of gluconeogenesis","BP","Day0_midnightblue"
"276","GO:0060996",0.0254924652041286,0.997904333908329,3,5,"dendritic spine development","BP","Day0_midnightblue"
"277","GO:0051896",0.0259653555616629,0.996934549028768,3,9,"regulation of protein kinase B signaling","BP","Day0_midnightblue"
"278","GO:0021952",0.0262802964319228,0.99781279186239,3,5,"central nervous system projection neuron axonogenesis","BP","Day0_midnightblue"
"279","GO:0032695",0.0270943885866091,0.997063736622879,3,7,"negative regulation of interleukin-12 production","BP","Day0_midnightblue"
"280","GO:0070885",0.0273635700421196,0.997022908362778,3,7,"negative regulation of calcineurin-NFAT signaling cascade","BP","Day0_midnightblue"
"281","GO:0031468",0.0274540881978529,0.997271310988001,3,6,"nuclear envelope reassembly","BP","Day0_midnightblue"
"282","GO:0070613",0.0287510000992747,0.997518124253857,3,5,"regulation of protein processing","BP","Day0_midnightblue"
"283","GO:0030856",0.0289369122703698,0.997062535196868,3,6,"regulation of epithelial cell differentiation","BP","Day0_midnightblue"
"284","GO:0021532",0.0293070071194393,0.997450260963194,3,5,"neural tube patterning","BP","Day0_midnightblue"
"285","GO:0090084",0.0294981206650878,0.996982316843157,3,6,"negative regulation of inclusion body assembly","BP","Day0_midnightblue"
"286","GO:0048842",0.0325196227628605,0.996539383993347,3,6,"positive regulation of axon extension involved in axon guidance","BP","Day0_midnightblue"
"287","GO:0010041",0.0363260426523357,0.994824217287951,3,11,"response to iron(III) ion","BP","Day0_midnightblue"
"288","GO:0060296",0.0365836078444602,0.995915332396564,3,6,"regulation of cilium beat frequency involved in ciliary motility","BP","Day0_midnightblue"
"289","GO:0010637",0.040318063844438,0.995314603289293,3,6,"negative regulation of mitochondrial fusion","BP","Day0_midnightblue"
"290","GO:0006361",0.0406698312309319,0.994494893259309,3,8,"transcription initiation from RNA polymerase I promoter","BP","Day0_midnightblue"
"291","GO:0007051",0.0409593619667065,0.994757125248817,3,7,"spindle organization","BP","Day0_midnightblue"
"292","GO:0045579",0.0422842936842112,0.994516414548391,3,7,"positive regulation of B cell differentiation","BP","Day0_midnightblue"
"293","GO:0000188",0.0442310996572882,0.993341485780866,3,10,"inactivation of MAPK activity","BP","Day0_midnightblue"
"294","GO:0031054",0.0453893873778458,0.99393940244127,3,7,"pre-miRNA processing","BP","Day0_midnightblue"
"295","GO:0001881",0.0471169793386931,0.993610708844038,3,7,"receptor recycling","BP","Day0_midnightblue"
"296","GO:0060287",0.0486527302607117,0.993885229252484,3,6,"epithelial cilium movement involved in determination of left/right asymmetry","BP","Day0_midnightblue"
"297","GO:0048546",0.0492571646134705,0.993196088278211,3,7,"digestive tract morphogenesis","BP","Day0_midnightblue"
"298","GO:0048853",0.0497629163024712,0.993096923707528,3,7,"forebrain morphogenesis","BP","Day0_midnightblue"
"299","GO:0035218",0.00287921130291627,1,2,2,"leg disc development","BP","Day0_midnightblue"
"300","GO:0031936",0.00693012794133642,0.999883381834609,2,3,"negative regulation of chromatin silencing","BP","Day0_midnightblue"
"301","GO:0007231",0.009009841328868,1,2,2,"osmosensory signaling pathway","BP","Day0_midnightblue"
"302","GO:0031344",0.00915424179094318,1,2,2,"regulation of cell projection organization","BP","Day0_midnightblue"
"303","GO:0097049",0.0101507833629686,1,2,2,"motor neuron apoptotic process","BP","Day0_midnightblue"
"304","GO:0038009",0.0107913774794931,0.999677763693764,2,4,"regulation of signal transduction by receptor internalization","BP","Day0_midnightblue"
"305","GO:0051394",0.0107913774794931,0.999677763693764,2,4,"regulation of nerve growth factor receptor activity","BP","Day0_midnightblue"
"306","GO:0060299",0.0107913774794931,0.999677763693764,2,4,"negative regulation of sarcomere organization","BP","Day0_midnightblue"
"307","GO:0060373",0.0107913774794931,0.999677763693764,2,4,"regulation of ventricular cardiac muscle cell membrane depolarization","BP","Day0_midnightblue"
"308","GO:1900826",0.0107913774794931,0.999677763693764,2,4,"negative regulation of membrane depolarization during cardiac muscle cell action potential","BP","Day0_midnightblue"
"309","GO:0032926",0.013962839792233,0.999659107113345,2,3,"negative regulation of activin receptor signaling pathway","BP","Day0_midnightblue"
"310","GO:0036462",0.0149754189671258,1,2,2,"TRAIL-activated apoptotic signaling pathway","BP","Day0_midnightblue"
"311","GO:0003352",0.0167953057420159,1,2,2,"regulation of cilium movement","BP","Day0_midnightblue"
"312","GO:0048635",0.0169846504571248,0.999539086753248,2,3,"negative regulation of muscle organ development","BP","Day0_midnightblue"
"313","GO:0036124",0.0173607101648238,1,2,2,"histone H3-K9 trimethylation","BP","Day0_midnightblue"
"314","GO:0097368",0.0173607101648238,1,2,2,"establishment of Sertoli cell barrier","BP","Day0_midnightblue"
"315","GO:0021610",0.0175305320291233,1,2,2,"facial nerve morphogenesis","BP","Day0_midnightblue"
"316","GO:0016553",0.0175500140315422,1,2,2,"base conversion or substitution editing","BP","Day0_midnightblue"
"317","GO:0031087",0.0176462059593087,1,2,2,"deadenylation-independent decapping of nuclear-transcribed mRNA","BP","Day0_midnightblue"
"318","GO:0034140",0.0177406782827526,1,2,2,"negative regulation of toll-like receptor 3 signaling pathway","BP","Day0_midnightblue"
"319","GO:0007112",0.0178363702021228,1,2,2,"male meiosis cytokinesis","BP","Day0_midnightblue"
"320","GO:0060770",0.0197790032474885,1,2,2,"negative regulation of epithelial cell proliferation involved in prostate gland development","BP","Day0_midnightblue"
"321","GO:1902463",0.020237529306386,1,2,2,"protein localization to cell leading edge","BP","Day0_midnightblue"
"322","GO:0060440",0.0217299087750249,1,2,2,"trachea formation","BP","Day0_midnightblue"
"323","GO:0035898",0.0219157215177481,0.999316636207616,2,3,"parathyroid hormone secretion","BP","Day0_midnightblue"
"324","GO:2001240",0.0219612932103449,1,2,2,"negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","BP","Day0_midnightblue"
"325","GO:0060732",0.0222119425558547,1,2,2,"positive regulation of inositol phosphate biosynthetic process","BP","Day0_midnightblue"
"326","GO:0002268",0.0226445165723392,1,2,2,"follicular dendritic cell differentiation","BP","Day0_midnightblue"
"327","GO:0002455",0.0226445165723392,1,2,2,"humoral immune response mediated by circulating immunoglobulin","BP","Day0_midnightblue"
"328","GO:0045064",0.0226445165723392,1,2,2,"T-helper 2 cell differentiation","BP","Day0_midnightblue"
"329","GO:0034355",0.0234099053117921,1,2,2,"NAD salvage","BP","Day0_midnightblue"
"330","GO:0030388",0.0237636622475623,1,2,2,"fructose 1,6-bisphosphate metabolic process","BP","Day0_midnightblue"
"331","GO:0044346",0.0245570167364049,1,2,2,"fibroblast apoptotic process","BP","Day0_midnightblue"
"332","GO:0046032",0.0245636290020124,1,2,2,"ADP catabolic process","BP","Day0_midnightblue"
"333","GO:0046709",0.0245636290020124,1,2,2,"IDP catabolic process","BP","Day0_midnightblue"
"334","GO:1990166",0.0254430176595585,1,2,2,"protein localization to site of double-strand break","BP","Day0_midnightblue"
"335","GO:1903438",0.025770189361332,1,2,2,"positive regulation of mitotic cytokinetic process","BP","Day0_midnightblue"
"336","GO:0003356",0.026257502566978,1,2,2,"regulation of cilium beat frequency","BP","Day0_midnightblue"
"337","GO:0023052",0.0262729529446597,1,2,2,"signaling","BP","Day0_midnightblue"
"338","GO:0055113",0.0263400402287025,1,2,2,"epiboly involved in gastrulation with mouth forming second","BP","Day0_midnightblue"
"339","GO:0040002",0.0264985397541278,1,2,2,"collagen and cuticulin-based cuticle development","BP","Day0_midnightblue"
"340","GO:1902075",0.0264985397541278,1,2,2,"cellular response to salt","BP","Day0_midnightblue"
"341","GO:0061312",0.0270103069439442,0.999054914476078,2,3,"BMP signaling pathway involved in heart development","BP","Day0_midnightblue"
"342","GO:0003418",0.0274734008682289,1,2,2,"growth plate cartilage chondrocyte differentiation","BP","Day0_midnightblue"
"343","GO:0051283",0.0274734008682289,1,2,2,"negative regulation of sequestering of calcium ion","BP","Day0_midnightblue"
"344","GO:0042471",0.027667175338618,1,2,2,"ear morphogenesis","BP","Day0_midnightblue"
"345","GO:0072666",0.0328077089555963,0.998720599189828,2,3,"establishment of protein localization to vacuole","BP","Day0_midnightblue"
"346","GO:0003161",0.0347389861792325,0.998601032027066,2,3,"cardiac conduction system development","BP","Day0_midnightblue"
"347","GO:0018894",0.0348151223150048,0.997741763000202,2,5,"dibenzo-p-dioxin metabolic process","BP","Day0_midnightblue"
"348","GO:0016598",0.0355871522928129,0.998547263990984,2,3,"protein arginylation","BP","Day0_midnightblue"
"349","GO:0046314",0.035650652864424,0.998543207878675,2,3,"phosphocreatine biosynthetic process","BP","Day0_midnightblue"
"350","GO:0007291",0.0362196954671598,0.997398166712133,2,6,"sperm individualization","BP","Day0_midnightblue"
"351","GO:1904801",0.0362326269739956,0.997396726739625,2,6,"positive regulation of neuron remodeling","BP","Day0_midnightblue"
"352","GO:2000052",0.0367218886023596,0.998474143709972,2,3,"positive regulation of non-canonical Wnt signaling pathway","BP","Day0_midnightblue"
"353","GO:0045054",0.0391704387031616,0.998311799650795,2,3,"constitutive secretory pathway","BP","Day0_midnightblue"
"354","GO:0031579",0.0409561202454546,0.997093317149265,2,5,"membrane raft organization","BP","Day0_midnightblue"
"355","GO:1900825",0.0410306841466839,0.997085076062567,2,5,"regulation of membrane depolarization during cardiac muscle cell action potential","BP","Day0_midnightblue"
"356","GO:2000649",0.0410732386547582,0.997080368893799,2,5,"regulation of sodium ion transmembrane transporter activity","BP","Day0_midnightblue"
"357","GO:0051926",0.0410758962192687,0.997080074833619,2,5,"negative regulation of calcium ion transport","BP","Day0_midnightblue"
"358","GO:0034111",0.0443476147176194,0.997948478294077,2,3,"negative regulation of homotypic cell-cell adhesion","BP","Day0_midnightblue"
